source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	omnipath	kinaseextra	ligrecextra	pathwayextra	mirnatarget	dorothea	collectri	tf_target	lncrna_mrna	tf_mirna	small_molecule	dorothea_curated	dorothea_chipseq	dorothea_tfbs	dorothea_coexp	dorothea_level	type	curation_effort	extra_attrs	evidences	ncbi_tax_id_source	entity_type_source	ncbi_tax_id_target	entity_type_target
P38936	P06493	CDKN1A	CDK1	1	0	1	1	0	1	Cui2007;HINT;HPRD;IntAct;Lit-BM-17;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SPIKE;SPIKE_LC;Wang	HINT:23543736;HINT:24218572;HINT:26496610;HINT:30833792;HINT:32707033;HINT:33961781;HINT:9467962;HPRD:9467962;IntAct:23543736;IntAct:24218572;Lit-BM-17:17679094;Lit-BM-17:21308745;Lit-BM-17:23602568;Lit-BM-17:24218572;Lit-BM-17:26186194;Lit-BM-17:26496610;ProtMapper:12973835;ProtMapper:24391984;ProtMapper:28239299;ProtMapper:33255251;SIGNOR:15340381;SPIKE:15077146;SPIKE_LC:15077146	True	True	False	True	False	False	False	False	False	False	False						post_translational	23	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Physical Interaction"",""SIGNOR_mechanism"":[""Physical Interaction"",""binding""],""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Physical Interaction""}"	"{""id_a"":""P38936"",""id_b"":""P06493"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15077146""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Physical Interaction""}},{""resource"":""SIGNOR"",""references"":[""15340381""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Physical Interaction"",""binding""]}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""Cui2007"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""15077146""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Physical Interaction""}}],""directed"":[{""resource"":""REACH"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ProtMapper"",""references"":[""28239299"",""33255251"",""24391984"",""12973835""],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""RLIMS-P"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}}],""undirected"":[{""resource"":""IntAct"",""references"":[""24218572"",""23543736""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""lexa b52 complementation"",""anti tag coimmunoprecipitation""]}},{""resource"":""Lit-BM-17"",""references"":[""23602568"",""17679094"",""21308745"",""24218572"",""26496610"",""26186194""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mentha_score"":0.712}},{""resource"":""HINT"",""references"":[""23543736"",""9467962"",""33961781"",""24218572"",""26496610"",""32707033"",""30833792""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""HPRD"",""references"":[""9467962""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vivo""]}}]}"	9606	protein	9606	protein
P04637	O43663	TP53	PRC1	1	0	1	1	0	1	SPIKE;SPIKE_LC;Wang	SPIKE:15531928;SPIKE_LC:15531928	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""O43663"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15531928""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""15531928""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Transcription Regulation""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04637	P18847	TP53	ATF3	1	1	0	1	1	0	HINT;HPRD;Lit-BM-17;SPIKE;SPIKE_LC;Wang	HINT:11792711;HINT:15933712;HINT:24554706;HINT:31796886;HPRD:11792711;Lit-BM-17:11792711;Lit-BM-17:15933712;Lit-BM-17:16169070;SPIKE:18431400;SPIKE_LC:16169070;SPIKE_LC:16713569;SPIKE_LC:18431400	True	False	False	True	False	False	False	False	False	False	False						post_translational	12	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04637"",""id_b"":""P18847"",""positive"":[{""resource"":""SPIKE"",""references"":[""18431400""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""18431400""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[{""resource"":""Lit-BM-17"",""references"":[""16169070"",""11792711"",""15933712""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mentha_score"":0.853}},{""resource"":""HINT"",""references"":[""31796886"",""24554706"",""11792711"",""15933712""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""HPRD"",""references"":[""11792711""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}},{""resource"":""SPIKE_LC"",""references"":[""16713569"",""16169070""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":"""",""mechanism"":""""}}]}"	9606	protein	9606	protein
P18847	P04637	ATF3	TP53	1	0	1	0	0	0	HINT;HPRD;Lit-BM-17;SPIKE;SPIKE_LC	HINT:11792711;HINT:15933712;HINT:24554706;HINT:31796886;HPRD:11792711;Lit-BM-17:11792711;Lit-BM-17:15933712;Lit-BM-17:16169070;SPIKE:15933712;SPIKE_LC:15933712;SPIKE_LC:16169070;SPIKE_LC:16713569	True	False	False	True	False	False	False	False	False	False	False						post_translational	12	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Physical Interaction"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Physical Interaction""}"	"{""id_a"":""P18847"",""id_b"":""P04637"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""15933712""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Physical Interaction""}},{""resource"":""SPIKE_LC"",""references"":[""15933712""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Physical Interaction""}}],""directed"":[],""undirected"":[{""resource"":""Lit-BM-17"",""references"":[""16169070"",""11792711"",""15933712""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mentha_score"":0.853}},{""resource"":""HINT"",""references"":[""31796886"",""24554706"",""11792711"",""15933712""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""HPRD"",""references"":[""11792711""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}},{""resource"":""SPIKE_LC"",""references"":[""16713569"",""16169070""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":"""",""mechanism"":""""}}]}"	9606	protein	9606	protein
Q13315	Q15554	ATM	TERF2	1	1	0	1	1	0	DIP;SPIKE;SPIKE_LC;Wang	DIP:15314656;SPIKE:16223874;SPIKE_LC:16223874;SPIKE_LC:17525332	True	False	False	True	False	False	False	False	False	False	False						post_translational	4	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Phosphorylation"",""SPIKE_LC_effect"":[""1"",""3""],""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""Q13315"",""id_b"":""Q15554"",""positive"":[{""resource"":""SPIKE"",""references"":[""16223874""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Phosphorylation""}},{""resource"":""SPIKE_LC"",""references"":[""16223874""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Phosphorylation""}}],""negative"":[],""directed"":[{""resource"":""SPIKE_LC"",""references"":[""17525332""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""3"",""mechanism"":""Phosphorylation""}}],""undirected"":[{""resource"":""DIP"",""references"":[""15314656""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""anti bait coimmunoprecipitation"",""pull down""],""type"":[""physical association"",""direct interaction""],""id"":""DIP-102610E""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q15554	Q13315	TERF2	ATM	1	0	1	0	0	0	DIP;SIGNOR;Wang	DIP:15314656;SIGNOR:18680434	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SIGNOR_mechanism"":[""Phosphorylation"",""binding""]}"	"{""id_a"":""Q15554"",""id_b"":""Q13315"",""positive"":[],""negative"":[{""resource"":""SIGNOR"",""references"":[""18680434""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Phosphorylation"",""binding""]}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""directed"":[],""undirected"":[{""resource"":""DIP"",""references"":[""15314656""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""anti bait coimmunoprecipitation"",""pull down""],""type"":[""physical association"",""direct interaction""],""id"":""DIP-102610E""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
P04198	Q14566	MYCN	MCM6	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:17826980;SPIKE_LC:17826980	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04198"",""id_b"":""Q14566"",""positive"":[{""resource"":""SPIKE"",""references"":[""17826980""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""17826980""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
Q00987	Q7LG56	MDM2	RRM2B	1	0	1	1	0	1	SPIKE;SPIKE_LC	SPIKE:19015526;SPIKE_LC:19015526	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Ubiquitination"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Ubiquitination""}"	"{""id_a"":""Q00987"",""id_b"":""Q7LG56"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""19015526""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Ubiquitination""}},{""resource"":""SPIKE_LC"",""references"":[""19015526""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Ubiquitination""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
Q13535	P23025	ATR	XPA	1	1	0	1	1	0	ACSN;HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SPIKE_LC;Sparser_ProtMapper;hprd_ProtMapper;iPTMnet;phosphoELM_MIMP	ACSN:11877377;ACSN:15459660;ACSN:15798197;ACSN:16540648;ACSN:17102137;ACSN:17116885;ACSN:17296725;ACSN:17384638;ACSN:17582221;ACSN:18677104;ACSN:19004803;ACSN:19282663;ACSN:19622404;ACSN:19793801;HPRD:16540648;KEA:16540648;ProtMapper:16540648;ProtMapper:18790090;ProtMapper:20451471;ProtMapper:23178497;ProtMapper:23861882;ProtMapper:24947324;ProtMapper:25912875;ProtMapper:27247238;ProtMapper:27827925;ProtMapper:29124689;ProtMapper:30327428;ProtMapper:34064641;SIGNOR:16540648;SIGNOR:23178497;SIGNOR:30327428;SPIKE:18594563;SPIKE:19586908;SPIKE_LC:18594563;SPIKE_LC:19586908	True	True	False	True	False	False	False	False	False	False	False						post_translational	37	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Phosphorylation"",""SIGNOR_mechanism"":[""Phosphorylation"",""phosphorylation""],""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Phosphorylation"",""PhosphoPoint_category"":""Category 2"",""ACSN_effect"":[""CATALYSIS"",""1""]}"	"{""id_a"":""Q13535"",""id_b"":""P23025"",""positive"":[{""resource"":""SPIKE"",""references"":[""19586908"",""18594563""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Phosphorylation""}},{""resource"":""SIGNOR"",""references"":[""30327428"",""16540648"",""23178497""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Phosphorylation"",""phosphorylation""]}},{""resource"":""SPIKE_LC"",""references"":[""19586908"",""18594563""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Phosphorylation""}}],""negative"":[],""directed"":[{""resource"":""HPRD"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""KEA"",""references"":[""16540648""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""omnipath"",""via"":""KEA"",""attrs"":{}},{""resource"":""iPTMnet"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""PhosphoPoint"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{""category"":""Category 2""}},{""resource"":""HPRD"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""MIMP"",""references"":[],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""phosphoELM"",""references"":[],""dataset"":""kinaseextra"",""via"":""MIMP"",""attrs"":{}},{""resource"":""RLIMS-P"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""PhosphoSite"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""SIGNOR"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""hprd"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""Sparser"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""REACH"",""references"":[],""dataset"":""kinaseextra"",""via"":""ProtMapper"",""attrs"":{}},{""resource"":""ProtMapper"",""references"":[""27827925"",""25912875"",""16540648"",""34064641"",""30327428"",""20451471"",""18790090"",""24947324"",""23861882"",""27247238"",""29124689"",""23178497""],""dataset"":""kinaseextra"",""via"":null,""attrs"":{}},{""resource"":""ACSN"",""references"":[""17116885"",""19793801"",""11877377"",""17582221"",""17296725"",""15798197"",""19282663"",""17384638"",""18677104"",""16540648"",""15459660"",""17102137"",""19622404"",""19004803""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""CATALYSIS"",""1""]}}],""undirected"":[{""resource"":""SPIKE"",""references"":[""19586908""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":"""",""mechanism"":""""}},{""resource"":""HPRD"",""references"":[""16540648""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}},{""resource"":""SPIKE_LC"",""references"":[""19586908""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":"""",""mechanism"":""""}}]}"	9606	protein	9606	protein
COMPLEX:P67870_P68400	P62805	CSNK2A1_CSNK2B	H4C6	1	0	1	1	0	1	SPIKE;SPIKE_LC	SPIKE:15823538;SPIKE:16135807;SPIKE_LC:15823538;SPIKE_LC:16135807	True	False	False	True	False	False	False	False	False	False	False						post_translational	4	"{""SPIKE_effect"":[""2"",""3""],""SPIKE_mechanism"":""Phosphorylation"",""SPIKE_LC_effect"":[""2"",""3""],""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""COMPLEX:P67870_P68400"",""id_b"":""P62805"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""16135807"",""15823538""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}},{""resource"":""SPIKE_LC"",""references"":[""16135807"",""15823538""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Phosphorylation""}}],""directed"":[{""resource"":""SPIKE"",""references"":[""15823538""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""3"",""mechanism"":""Phosphorylation""}},{""resource"":""SPIKE_LC"",""references"":[""15823538""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""3"",""mechanism"":""Phosphorylation""}}],""undirected"":[]}"	9606	complex	9606	protein
P04198	P33991	MYCN	MCM4	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:17826980;SPIKE_LC:17826980	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04198"",""id_b"":""P33991"",""positive"":[{""resource"":""SPIKE"",""references"":[""17826980""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""17826980""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04198	P33992	MYCN	MCM5	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:17826980;SPIKE_LC:17826980	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04198"",""id_b"":""P33992"",""positive"":[{""resource"":""SPIKE"",""references"":[""17826980""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""17826980""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04198	P49736	MYCN	MCM2	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:17826980;SPIKE_LC:17826980	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04198"",""id_b"":""P49736"",""positive"":[{""resource"":""SPIKE"",""references"":[""17826980""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""17826980""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P04198	P25205	MYCN	MCM3	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:17826980;SPIKE_LC:17826980	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation""}"	"{""id_a"":""P04198"",""id_b"":""P25205"",""positive"":[{""resource"":""SPIKE"",""references"":[""17826980""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""17826980""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
Q01094	Q9BXL8	E2F1	CDCA4	1	1	0	1	1	0	ACSN;SPIKE;SPIKE_LC	ACSN:16984923;SPIKE:16984923;SPIKE_LC:16984923	True	False	False	True	False	False	False	False	False	False	False						post_translational	3	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation"",""ACSN_effect"":[""POSITIVE_INFLUENCE""]}"	"{""id_a"":""Q01094"",""id_b"":""Q9BXL8"",""positive"":[{""resource"":""SPIKE"",""references"":[""16984923""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""SPIKE_LC"",""references"":[""16984923""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""ACSN"",""references"":[""16984923""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""POSITIVE_INFLUENCE""]}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
Q9BXL8	Q01094	CDCA4	E2F1	1	0	1	0	0	0	SPIKE;SPIKE_LC;Wang	SPIKE:16984923;SPIKE_LC:16984923	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Other"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Other""}"	"{""id_a"":""Q9BXL8"",""id_b"":""Q01094"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""16984923""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Other""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""16984923""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Other""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
